"","Baso","Ccr7_DC","Eos","Erythroid","Lymphoid","Mast","Meg","Monocyte","Neutrophil","pDC","Undifferentiated"
"1103",0,0,0,0,0,4,0,0,0,0,0
"1104",0,0,0,0,0,0,0,0,0,0,5
"1105",0,0,0,0,0,0,0,1,0,0,1
"1106",12,0,0,0,0,0,0,0,0,0,6
"1107",0,0,0,0,0,0,0,3,2,0,1
"1108",0,0,0,0,0,0,0,0,2,0,1
"1109",1,0,0,0,0,0,0,0,0,0,1
"1110",0,0,0,0,0,0,0,1,0,0,3
"1111",0,0,0,0,0,0,0,0,2,0,40
"1112",0,0,0,0,0,0,0,1,0,0,3
"1113",0,0,0,0,0,0,0,0,0,0,5
"1114",0,0,0,0,0,0,0,0,5,0,1
"1115",0,0,0,0,0,0,0,3,32,0,9
"1116",3,0,0,0,0,0,0,0,0,0,3
"1117",0,0,0,0,0,0,0,15,0,0,2
"1118",0,0,0,0,0,0,0,3,0,0,4
"1119",0,0,0,0,0,4,0,0,0,0,1
"1120",0,0,0,0,0,0,0,0,0,0,5
"1121",18,0,0,0,0,0,0,0,0,0,0
"1122",0,0,0,0,0,0,0,0,0,0,3
"1123",0,0,0,0,0,0,0,0,0,0,2
"1124",0,0,0,0,0,0,0,0,0,0,3
"1125",0,0,0,0,0,0,0,2,0,0,0
"1126",0,0,0,0,0,0,0,0,0,0,4
"1127",0,0,0,0,0,0,0,0,0,0,2
"1128",0,0,0,0,0,0,0,0,0,0,2
"1129",0,0,0,0,0,0,0,0,0,0,2
"1130",0,0,0,0,0,0,0,0,0,0,8
"1131",0,0,0,0,0,0,0,0,0,0,2
"1132",6,0,0,0,0,0,0,0,0,0,0
"1133",0,0,0,0,0,0,0,2,0,0,0
"1134",0,0,0,0,0,0,0,0,0,0,3
"1135",0,0,0,0,0,0,0,0,1,0,2
"1136",0,0,0,0,0,0,0,0,0,0,15
"1137",0,0,0,0,0,0,0,0,2,0,5
"1138",0,0,0,0,0,0,0,0,2,0,8
"1139",0,0,0,0,0,0,0,0,0,0,2
"1140",0,0,0,0,0,0,0,0,0,0,2
"1141",51,0,0,0,0,0,0,0,1,0,0
"1142",3,0,0,0,0,0,0,0,1,0,3
"1143",4,0,0,0,0,0,0,0,0,0,0
"1144",0,0,0,0,0,0,0,0,1,0,3
"1145",0,0,0,0,0,0,0,8,3,0,4
"1146",0,0,0,0,0,0,0,0,2,0,0
"1147",0,0,0,0,0,0,0,0,0,0,5
"1148",0,0,0,0,0,0,0,0,0,0,3
"1149",0,0,0,0,0,0,0,0,0,0,2
"1150",0,0,0,0,0,0,0,5,1,0,5
"1151",0,0,0,0,0,0,0,0,0,0,5
"1152",0,0,0,0,0,0,0,0,0,0,2
"1153",0,0,0,0,0,0,0,0,0,0,3
"1154",0,0,0,0,0,0,0,0,3,0,3
"1155",0,0,0,0,0,0,0,0,0,0,2
"1156",0,0,0,0,0,0,0,0,0,0,3
"1157",0,0,0,0,0,0,0,0,0,0,2
"1158",0,0,0,5,0,0,0,0,0,0,2
"1159",9,0,1,0,0,0,0,0,0,0,1
"1160",0,0,0,0,0,0,0,1,2,0,2
"1161",0,0,0,0,0,0,0,3,0,0,0
"1162",0,0,0,0,0,0,0,1,0,0,1
"1163",0,0,0,0,0,0,0,0,0,0,7
"1164",0,0,0,0,0,0,0,0,0,0,3
"1165",1,0,0,0,0,0,0,0,0,0,1
"1166",0,0,0,0,0,0,0,0,0,0,4
"1167",0,0,0,0,0,0,0,0,11,0,12
"1168",0,0,0,0,0,0,0,0,0,0,2
"1169",0,0,0,0,0,0,0,0,0,0,3
"1170",0,0,0,0,0,0,0,0,0,0,3
"1171",0,0,0,0,0,0,0,6,1,0,4
"1172",0,0,0,0,0,0,0,0,3,0,1
"1173",0,0,0,0,0,0,0,3,0,0,2
"1174",2,0,0,0,0,0,0,0,0,0,6
"1175",0,0,0,0,0,0,0,0,0,0,2
"1176",0,0,0,0,0,0,0,0,0,0,3
"1177",0,0,0,0,0,0,0,0,0,0,4
"1178",0,0,0,0,0,0,0,0,0,0,2
"1179",0,0,0,0,0,0,0,5,0,0,0
"1180",0,0,0,0,0,0,2,0,0,0,6
"1181",48,0,0,0,0,0,0,0,0,0,0
"1182",0,0,0,0,0,0,0,7,0,0,2
"1183",0,0,0,0,0,0,0,3,0,0,4
"1184",0,0,0,0,0,0,0,10,0,0,6
"1185",48,0,0,2,0,0,1,0,0,0,19
"1186",0,0,0,0,0,0,0,0,0,0,13
"1187",0,0,0,0,0,0,0,0,1,0,1
"1188",0,0,0,0,0,3,0,0,0,0,0
"1189",12,0,0,0,0,0,0,0,0,0,0
"1190",0,0,0,0,0,0,0,0,0,0,3
"1191",0,0,0,0,0,0,0,12,0,0,1
"1192",0,0,0,0,0,0,0,0,0,0,4
"1193",0,0,0,0,0,0,0,0,0,0,23
"1194",0,0,0,0,0,0,1,0,0,0,3
"1195",0,0,0,0,0,0,0,0,0,0,2
"1196",0,0,0,0,0,0,0,0,0,0,2
"1197",0,0,0,0,0,0,0,0,0,0,12
"1198",0,0,0,0,0,0,0,0,3,0,3
"1199",0,0,0,0,0,0,0,3,0,0,5
"1200",0,0,0,0,0,0,0,0,8,0,8
"1201",0,0,0,0,0,0,0,0,0,0,2
"1202",0,0,0,0,0,0,0,1,0,0,3
"1203",0,0,0,0,0,0,0,6,0,0,12
"1204",0,0,0,0,0,0,0,0,3,0,0
"1205",0,0,0,0,0,0,0,2,0,0,1
"1206",0,0,0,0,0,0,0,0,0,0,9
"1207",0,0,0,0,0,0,0,1,1,0,3
"1208",0,0,0,0,0,0,0,0,4,0,12
"1209",0,0,0,0,0,0,3,0,0,0,1
"1210",0,0,0,0,0,0,0,0,0,0,4
"1211",0,0,0,0,0,0,0,0,0,0,2
"1212",0,0,0,0,0,0,0,0,0,0,2
"1213",0,0,0,0,0,1,0,0,26,0,2
"1214",0,0,0,0,0,0,0,0,0,0,7
"1215",0,0,0,0,0,0,0,0,0,0,6
"1216",0,0,0,0,0,0,0,0,1,0,1
"1217",0,0,0,0,0,3,0,0,0,0,17
"1218",0,0,0,0,0,0,0,2,0,0,2
"1219",0,0,0,0,0,0,0,0,0,0,2
"1220",0,0,0,0,0,0,0,16,14,0,11
"1221",0,0,0,0,0,0,0,0,0,0,8
"1222",2,0,0,0,0,0,0,0,0,0,3
"1223",0,0,0,0,0,0,0,0,2,0,0
"1224",0,0,0,0,0,0,0,0,0,0,10
"1225",0,0,0,0,0,0,0,0,0,0,4
"1226",0,0,1,0,0,0,0,0,0,0,1
"1227",0,0,0,0,0,0,0,0,0,0,2
"1228",0,0,0,0,0,0,0,0,0,0,2
"1229",0,0,0,0,0,0,0,0,1,0,1
"1230",0,0,0,0,0,0,0,0,0,0,3
"1231",2,0,0,0,0,4,0,0,0,0,3
"1232",0,0,0,0,0,0,0,2,2,0,3
"1233",0,0,0,0,0,0,0,0,2,0,2
"1234",0,0,0,0,0,0,0,0,3,0,0
"1235",22,0,0,0,0,0,0,0,0,0,6
"1236",3,0,1,0,0,0,0,0,0,0,0
"1237",0,0,0,0,0,0,0,0,0,0,2
"1238",0,0,0,0,0,0,0,2,1,0,16
"1239",0,0,0,0,0,0,0,6,3,0,12
"1240",0,0,0,1,0,0,0,0,0,0,1
"1241",0,0,0,0,0,0,0,7,0,0,2
"1242",0,0,0,0,0,0,0,0,3,0,2
"1243",10,0,0,0,0,0,0,0,0,0,0
"1244",0,0,0,0,0,0,0,0,7,0,8
"1245",0,0,0,0,0,0,0,0,0,0,2
"1246",0,1,0,0,0,0,0,0,0,0,2
"1247",0,0,0,0,0,0,0,0,0,0,2
"1248",3,0,0,0,0,0,0,0,0,0,7
"1249",0,0,0,0,0,0,1,0,0,0,5
"1250",0,0,0,0,0,0,0,0,0,0,4
"1251",0,0,0,0,0,0,0,0,0,0,12
"1252",0,0,0,0,0,0,0,0,0,0,2
"1253",0,0,0,0,0,0,0,1,4,0,1
"1254",0,0,0,0,0,0,0,0,2,0,5
"1255",0,0,0,0,0,0,0,3,0,0,0
"1256",0,1,0,0,0,0,0,0,2,0,2
"1257",0,0,0,0,0,0,0,0,0,0,2
"1258",0,0,0,0,0,0,0,4,0,0,0
"1259",7,0,0,0,0,17,0,0,0,0,1
"1260",3,0,0,1,0,0,0,0,0,0,0
"1261",14,0,0,0,0,0,0,0,0,0,17
"1262",1,0,0,0,0,0,0,30,113,0,33
"1263",0,0,0,0,0,0,0,1,1,0,3
"1264",0,0,0,0,0,0,0,1,0,0,1
"1265",0,0,0,0,0,0,0,0,0,0,3
"1266",0,0,0,0,0,0,0,0,3,0,0
"1267",0,0,0,0,0,0,0,0,27,0,0
"1268",0,0,0,0,0,0,0,2,0,0,0
"1269",0,0,0,0,0,0,1,0,0,0,3
"1270",0,0,0,0,0,0,0,0,2,0,0
"1271",0,0,0,0,0,0,0,0,0,0,8
"1272",0,0,0,0,0,0,0,0,0,0,7
"1273",0,0,0,0,0,0,0,5,0,0,4
"1274",0,0,0,0,0,0,0,0,0,0,2
"1275",0,0,0,2,0,0,2,0,0,0,6
"1276",0,0,0,0,0,16,0,0,0,0,0
"1277",0,0,0,0,0,0,0,0,0,0,2
"1278",0,0,0,0,0,0,0,0,1,0,4
"1279",0,0,0,0,0,0,0,4,0,0,1
"1280",0,0,0,0,0,0,0,0,0,0,2
"1281",0,0,0,0,0,0,0,1,0,0,8
"1282",0,0,0,0,0,0,0,0,0,0,2
"1283",0,0,0,0,0,0,0,0,0,0,3
"1284",0,0,0,0,0,0,0,0,2,0,2
"1285",0,0,0,0,0,0,0,0,7,0,5
"1286",0,0,0,0,0,0,0,0,1,0,3
"1287",0,0,0,0,0,0,0,0,0,0,2
"1288",0,0,0,0,0,0,0,0,0,0,4
"1289",0,0,0,0,0,0,0,0,1,0,1
"1290",0,0,0,0,0,0,0,0,2,0,5
"1291",0,0,0,0,0,0,0,0,0,0,2
"1292",2,0,0,0,0,0,0,0,0,0,0
"1293",0,0,0,0,0,0,0,1,2,0,5
"1294",8,0,0,0,0,0,0,0,0,0,4
"1295",0,0,0,0,0,0,0,2,1,0,3
"1296",0,0,0,0,0,0,0,0,1,0,1
"1297",4,0,0,0,0,0,0,0,0,0,28
"1298",0,0,0,0,0,0,0,0,0,0,2
"1299",0,0,0,0,0,0,0,0,0,0,11
"1300",5,0,0,0,0,0,0,0,0,0,4
"1301",0,0,0,0,0,0,0,4,0,0,3
"1302",0,0,0,0,0,0,0,10,0,0,25
"1303",8,0,0,0,0,0,0,0,0,0,0
"1304",0,0,0,0,0,0,0,0,0,0,2
"1305",0,0,0,0,0,5,0,0,0,0,1
"1306",0,0,0,0,0,0,1,0,0,0,33
"1307",0,0,0,0,0,0,0,1,0,0,1
"1308",0,0,0,0,0,0,0,0,0,0,2
"1309",0,0,0,0,0,0,0,0,0,0,2
"1310",0,0,0,0,0,0,0,2,1,0,0
"1311",1,0,0,0,0,1,0,0,0,0,0
"1312",0,0,0,0,0,0,0,0,0,0,5
"1313",0,0,0,0,0,0,0,0,9,0,1
"1314",0,0,0,0,0,0,2,0,0,0,0
"1315",0,0,0,0,0,0,0,0,1,0,1
"1316",0,0,0,0,0,0,0,0,0,0,2
"1317",0,0,0,0,0,0,0,1,0,0,1
"1318",0,0,0,0,1,0,0,4,0,0,13
"1319",0,0,0,0,0,0,0,0,0,0,19
"1320",1,0,0,0,0,0,0,0,1,0,4
"1321",0,0,0,0,0,0,0,0,2,0,6
"1322",2,0,0,0,0,0,0,0,0,0,0
"1323",0,0,0,0,0,0,0,2,0,0,1
"1324",0,0,0,0,0,0,0,0,0,0,3
"1325",0,0,0,0,0,0,0,2,0,0,0
"1326",49,0,0,0,0,36,1,0,0,0,9
"1327",5,0,0,0,0,0,0,0,0,0,2
"1328",0,0,0,0,0,0,0,0,1,0,5
"1329",0,0,0,0,0,0,0,0,0,0,4
"1330",0,0,0,0,0,0,0,0,5,0,0
"1331",0,0,0,0,0,0,0,0,0,0,4
"1332",0,0,0,0,0,0,0,0,0,0,2
"1333",0,0,0,0,0,0,0,0,6,0,1
"1334",0,0,0,0,0,0,0,1,0,0,6
"1335",0,0,0,0,0,0,0,0,0,0,3
"1336",0,0,0,0,0,0,0,4,0,0,6
"1337",0,0,0,0,0,0,0,0,5,0,0
"1338",0,0,0,0,0,0,0,0,0,0,7
"1339",0,0,0,0,0,0,0,0,0,0,2
"1340",3,0,0,0,0,0,0,0,9,0,1
"1341",19,0,0,0,0,1,0,2,0,0,0
"1342",0,0,0,0,1,0,0,0,0,0,2
"1343",0,0,0,0,0,0,0,0,0,0,3
"1344",10,0,1,0,0,0,0,0,0,0,2
"1345",0,0,0,0,0,0,0,0,1,0,3
"1346",0,0,0,0,0,0,0,0,1,0,2
"1347",0,0,0,0,0,0,0,0,0,0,4
"1348",0,0,0,0,0,0,0,0,0,0,2
"1349",0,0,0,0,0,0,0,2,2,0,4
"1350",3,0,0,0,0,2,0,0,0,0,1
"1351",0,0,0,0,1,0,0,0,0,0,10
"1352",0,0,0,0,0,0,0,0,5,0,2
"1353",0,0,0,0,0,0,1,0,0,0,1
"1354",17,0,1,0,0,0,0,0,0,0,0
"1355",0,0,0,0,0,0,0,0,0,0,28
"1356",0,0,0,0,0,0,0,0,0,0,2
"1357",0,0,0,0,0,0,0,0,0,0,2
"1358",0,0,0,0,0,0,0,0,0,0,5
"1359",0,0,0,0,0,0,0,0,0,0,14
"1360",5,0,0,0,0,0,0,0,0,0,0
"1361",0,1,0,0,1,0,0,0,0,0,6
"1362",0,0,0,0,0,0,0,0,0,0,2
"1363",0,0,0,0,0,0,0,3,0,0,2
"1364",0,0,0,0,0,0,0,7,2,0,9
"1365",0,0,0,0,0,0,0,0,3,0,4
"1366",0,0,0,0,0,0,0,0,2,0,10
"1367",0,0,0,0,0,0,0,0,0,0,2
"1368",0,0,0,0,0,0,0,3,0,0,0
"1369",1,0,0,0,0,0,0,0,3,0,7
"1370",8,0,0,0,0,0,0,0,0,0,0
"1371",31,0,0,0,0,0,0,0,0,0,0
"1372",0,0,0,0,0,0,0,0,0,0,7
"1373",2,0,0,0,0,0,0,0,0,0,0
"1374",0,0,0,0,0,0,0,2,0,0,0
"1375",0,0,0,0,0,0,0,0,0,0,4
"1376",2,0,0,0,0,0,0,0,0,0,0
"1377",5,0,0,0,0,0,0,0,0,0,3
"1378",0,0,0,0,0,0,0,0,3,0,0
"1379",0,0,0,0,0,0,0,8,0,0,0
"1380",0,2,0,0,0,0,0,0,0,0,5
"1381",0,0,0,0,0,0,0,0,7,0,9
"1382",0,0,0,0,0,0,0,0,0,0,6
"1383",0,0,0,0,0,0,0,0,2,0,0
"1384",0,0,0,0,0,0,0,0,0,0,2
"1385",0,0,0,0,0,0,0,0,0,0,5
"1386",0,0,0,0,0,0,0,0,3,0,3
"1387",3,0,0,0,0,0,0,0,0,0,0
"1388",2,0,0,0,0,0,0,0,0,0,0
"1389",0,0,0,0,0,0,0,0,0,0,31
"1390",0,0,0,0,0,0,0,0,0,0,4
"1391",0,0,0,0,0,0,0,0,3,0,2
"1392",0,0,0,0,0,0,0,0,0,0,2
"1393",0,0,0,0,0,0,0,0,4,0,10
"1394",4,0,0,0,0,0,0,0,0,0,0
"1395",0,0,0,0,0,0,0,10,1,0,6
"1396",0,0,0,0,0,0,0,1,0,0,13
"1397",0,0,0,0,0,0,0,0,0,0,2
"1398",0,0,0,0,0,0,0,0,0,0,2
"1399",0,0,0,0,0,0,0,0,0,0,2
"1400",0,0,0,0,0,0,0,10,0,0,2
"1401",0,0,0,0,0,0,0,0,3,0,0
"1402",0,0,0,0,0,0,0,2,0,0,0
"1403",0,0,0,0,0,0,2,0,0,0,0
"1404",0,0,0,0,0,0,0,0,5,0,0
"1405",0,0,0,0,0,0,0,26,0,0,4
"1406",14,0,0,0,0,0,0,0,0,0,0
"1407",0,0,0,0,0,0,0,0,0,0,2
"1408",0,0,0,0,0,0,0,26,0,0,3
"1409",0,0,0,0,0,0,0,0,1,0,1
"1410",0,0,0,0,0,0,0,0,0,0,11
"1411",0,0,0,0,0,0,0,7,0,0,0
"1412",0,0,0,0,0,0,0,0,0,0,5
"1413",0,0,0,0,0,0,2,0,0,0,1
"1414",0,0,0,0,0,0,0,0,1,0,2
"1415",0,0,0,0,0,0,0,0,1,0,1
"1416",0,0,0,0,0,0,0,1,0,0,1
"1417",0,0,0,0,0,0,0,0,8,0,2
"1418",0,0,0,0,0,0,2,0,0,0,8
"1419",0,0,0,0,0,0,0,0,0,0,2
"1420",0,0,0,0,0,0,0,3,0,0,0
"1421",0,0,0,0,0,0,1,0,0,0,1
"1422",0,0,0,0,0,0,0,0,2,0,1
"1423",0,0,0,0,1,0,0,0,0,0,7
"1424",1,0,0,0,0,0,0,0,0,0,11
"1425",0,0,0,0,0,0,0,0,0,0,3
"1426",0,0,0,0,0,0,0,2,0,0,1
"1427",0,0,0,0,0,0,0,0,0,0,4
"1428",0,0,0,0,0,0,0,0,1,0,5
"1429",0,0,0,0,0,0,0,19,0,0,7
"1430",0,0,0,0,0,0,0,0,2,0,1
"1431",0,0,0,0,0,0,0,0,0,0,12
"1432",0,0,0,0,0,0,0,0,0,0,2
"1433",0,0,0,0,0,0,0,0,0,0,32
"1434",3,0,0,0,0,0,0,0,0,0,1
"1435",2,0,0,0,0,0,0,0,0,0,1
"1436",0,0,0,0,0,0,0,0,0,0,2
"1437",0,1,0,0,0,0,0,0,0,1,2
"1438",0,0,0,0,0,0,0,0,0,0,2
"1439",0,0,0,0,0,0,0,1,3,0,5
"1440",0,0,0,0,0,0,0,3,0,0,6
"1441",0,0,0,0,0,0,0,0,0,0,34
"1442",11,0,0,0,0,0,0,0,2,0,18
"1443",0,0,0,0,0,0,0,0,1,0,3
"1444",0,0,0,0,0,2,0,0,0,0,0
"1445",0,0,0,0,0,0,0,0,0,0,8
"1446",0,0,0,0,0,0,0,0,0,0,6
"1447",0,0,0,0,1,0,0,0,0,0,3
"1448",0,0,0,0,1,0,0,0,0,0,1
"1449",0,0,0,0,0,0,0,25,4,0,8
"1450",0,0,0,0,0,0,0,0,0,0,3
"1451",0,0,0,0,0,0,0,6,5,0,11
"1452",0,0,0,0,0,0,0,15,0,0,5
"1453",0,0,0,0,0,0,0,1,4,0,6
"1454",0,0,0,0,0,0,0,11,1,0,9
"1455",0,0,0,0,0,0,0,0,38,0,1
"1456",0,0,0,0,0,0,3,0,0,0,0
"1457",0,0,0,0,0,0,0,5,0,0,2
"1458",0,0,0,0,0,0,0,0,0,0,3
"1459",0,0,0,0,0,0,0,0,0,0,3
"1460",0,0,0,0,0,0,0,7,0,0,1
"1461",0,0,0,0,0,0,0,0,0,0,3
"1462",0,0,0,0,0,0,0,23,0,0,20
"1463",0,0,0,0,1,0,0,9,0,0,10
"1464",0,0,0,0,0,0,0,0,0,0,2
"1465",0,0,0,0,0,0,0,0,1,0,1
"1466",0,0,0,0,0,0,1,0,0,0,2
"1467",0,0,0,0,0,0,0,2,4,0,9
"1468",0,0,0,0,0,0,0,0,1,0,2
"1469",0,0,0,0,0,0,1,0,0,0,4
"1470",0,0,0,0,0,0,0,0,0,0,2
"1471",0,0,0,0,0,0,8,0,0,0,1
"1472",0,0,0,0,0,0,0,0,0,0,2
"1473",0,0,0,0,0,3,0,0,0,0,0
"1474",0,0,0,0,0,0,0,0,0,0,2
"1475",0,0,0,0,0,0,0,0,0,0,2
"1476",0,0,0,0,0,0,0,7,0,0,3
"1477",0,0,0,0,0,0,0,0,14,0,1
"1478",0,0,0,0,0,0,0,5,0,0,7
"1479",0,0,0,0,0,0,0,0,0,0,2
"1480",1,0,0,0,0,5,0,0,0,0,18
"1481",0,0,0,0,0,0,0,1,0,0,1
"1482",0,0,0,0,0,0,0,2,0,0,2
"1483",0,0,0,0,0,0,0,1,0,0,1
"1484",0,0,0,0,0,0,0,0,0,0,2
"1485",0,0,0,0,0,0,0,0,18,0,0
"1486",0,0,0,0,0,0,0,0,3,0,0
"1487",0,0,0,0,0,2,0,0,0,0,0
"1488",0,0,0,0,0,0,0,3,5,0,1
"1489",0,0,0,0,0,0,0,0,0,0,11
"1490",0,0,0,0,0,0,0,0,2,0,3
"1491",0,0,0,0,0,0,0,0,0,0,3
"1492",0,0,0,0,0,0,0,0,3,0,1
"1493",0,0,0,0,0,0,0,0,0,0,2
"1494",0,0,0,0,0,0,0,8,9,0,16
"1495",0,0,0,0,0,0,0,2,0,0,0
"1496",0,0,0,0,0,0,0,0,0,0,3
"1497",0,0,0,0,0,0,0,0,0,0,9
"1498",1,0,0,0,0,0,0,0,0,0,1
"1499",0,0,0,0,1,0,0,0,0,0,5
"1500",0,0,0,0,0,1,0,0,0,0,5
"1501",0,0,0,0,0,0,0,0,0,0,3
"1502",0,0,0,0,0,0,0,0,0,0,3
"1503",0,0,0,0,0,0,0,0,0,0,6
"1504",4,0,0,0,0,0,0,0,0,0,1
"1505",0,0,0,0,0,0,0,0,0,0,2
"1506",0,0,0,0,0,0,0,0,0,0,18
"1507",0,0,0,0,0,0,0,0,1,0,3
"1508",0,0,0,0,0,0,0,3,0,0,2
"1509",0,0,0,0,0,0,0,2,0,0,0
"1510",0,0,0,0,0,0,0,0,0,0,4
"1511",0,0,0,0,2,0,0,0,0,0,1
"1512",0,0,0,0,0,0,0,0,2,0,0
"1513",0,0,0,0,0,0,0,0,0,0,10
"1514",0,0,0,0,0,0,0,0,0,0,5
"1515",0,0,0,0,0,0,0,19,0,0,16
"1516",0,0,0,0,0,0,0,0,0,0,2
"1517",0,0,0,0,0,0,0,0,0,0,2
"1518",0,0,0,0,0,0,0,0,0,0,2
"1519",3,0,0,0,0,60,0,0,0,0,3
"1520",0,0,0,0,0,0,0,14,0,0,6
"1521",0,0,0,0,0,0,0,0,2,0,4
"1522",0,0,0,0,0,0,0,0,0,0,4
"1523",0,0,0,0,0,0,0,0,0,0,11
"1524",0,0,0,0,1,0,0,0,0,0,4
"1525",0,0,0,0,0,0,0,0,1,0,3
"1526",0,0,0,0,0,0,0,0,2,0,1
"1527",0,0,0,0,0,0,0,0,2,0,0
"1528",0,0,0,0,0,0,0,0,12,0,1
"1529",9,0,0,8,0,0,0,1,0,0,10
"1530",0,0,0,0,0,0,0,3,1,0,2
"1531",0,0,0,0,0,0,0,1,0,0,1
"1532",3,0,0,3,0,0,0,0,0,0,3
"1533",23,0,0,0,0,0,0,0,0,0,2
"1534",0,0,0,0,0,0,0,0,0,0,3
"1535",0,0,0,0,0,0,0,0,0,0,4
"1536",0,0,0,0,1,0,0,0,0,0,1
"1537",0,0,0,0,0,0,0,0,0,0,2
"1538",0,0,0,0,0,0,0,0,0,0,3
"1539",0,0,0,0,0,0,0,0,0,0,3
"1540",0,0,0,0,0,0,0,0,0,0,3
"1541",0,0,0,0,0,0,0,0,0,0,2
"1542",0,0,0,0,0,0,0,0,7,0,0
"1543",4,0,0,0,0,0,0,0,0,0,0
"1544",0,0,0,0,0,0,0,0,0,0,18
"1545",0,0,0,0,0,0,0,7,0,0,2
"1546",0,0,0,0,0,0,0,0,8,0,1
"1547",0,0,0,0,0,0,0,1,0,0,3
"1548",0,0,0,0,0,0,0,0,0,0,21
"1549",0,0,0,0,0,0,0,4,0,0,1
"1550",0,0,0,0,0,0,0,0,0,0,2
"1551",0,0,0,0,0,0,0,0,0,0,2
"1552",0,0,0,0,0,0,0,9,0,0,3
"1553",0,0,0,0,0,0,0,1,0,0,17
"1554",0,0,0,0,0,0,0,0,2,0,0
"1555",0,0,0,0,0,0,0,6,0,0,1
"1556",0,0,0,0,0,0,0,24,0,0,10
"1557",0,0,0,0,0,0,0,0,0,0,2
"1558",12,0,0,0,0,0,0,0,3,0,8
"1559",0,0,0,0,0,0,0,0,0,0,2
"1560",0,1,0,0,0,0,0,10,0,0,5
"1561",0,0,0,0,0,0,3,0,0,0,0
"1562",0,0,0,0,0,0,0,0,0,0,2
"1563",0,0,0,0,0,0,0,22,0,0,3
"1564",0,0,0,0,0,0,0,5,0,0,1
"1565",0,0,0,0,0,0,0,4,0,0,3
"1566",1,0,0,4,0,0,1,0,0,0,8
"1567",0,0,0,0,0,0,0,0,5,0,1
"1568",0,0,0,0,0,0,0,0,0,0,2
"1569",0,0,0,0,0,0,0,0,0,0,5
"1570",0,0,0,0,0,0,0,0,0,0,4
"1571",0,0,0,0,0,0,0,0,0,0,5
"1572",0,0,0,0,0,0,0,0,0,0,4
"1573",0,0,0,0,0,0,0,0,5,0,2
"1574",0,0,1,0,0,0,0,1,0,0,2
"1575",0,0,0,0,0,0,0,0,0,0,5
"1576",0,0,0,0,0,0,0,3,0,0,0
"1577",0,0,0,0,0,0,0,0,0,0,4
"1578",6,0,0,0,0,0,0,0,0,0,2
"1579",0,0,0,0,0,0,0,0,10,0,4
"1580",0,0,0,0,0,0,0,1,0,0,10
"1581",0,0,0,0,0,0,0,2,0,0,0
"1582",4,0,0,0,0,0,0,0,0,0,3
"1583",0,0,0,0,0,0,0,0,7,0,4
"1584",0,0,0,0,0,0,0,2,0,0,2
"1585",0,0,0,0,0,0,0,0,0,0,2
"1586",0,0,0,0,0,0,0,2,0,0,0
"1587",0,0,0,0,0,0,0,3,0,0,1
"1588",0,0,0,1,0,0,0,12,0,0,12
"1589",0,0,0,0,0,0,0,1,5,0,4
"1590",7,0,2,0,0,0,0,0,0,0,2
"1591",0,0,0,0,0,0,0,0,0,0,2
"1592",0,0,0,0,0,0,0,0,1,0,2
"1593",0,0,0,0,0,0,0,27,6,0,43
"1594",0,0,0,0,0,0,0,0,0,0,2
"1595",0,0,0,0,0,0,0,0,1,0,1
"1596",0,0,0,0,0,0,0,0,6,0,1
"1597",1,0,0,0,0,0,0,0,0,0,8
"1598",0,0,0,0,0,0,0,22,0,0,11
"1599",2,0,0,0,0,0,0,0,0,0,8
"1600",0,0,0,0,0,0,0,6,0,0,6
"1601",0,0,0,0,0,0,2,0,0,0,0
"1602",0,0,0,0,0,0,0,0,0,0,6
"1603",0,0,0,0,0,0,0,0,0,0,3
"1604",1,0,0,0,0,0,0,0,0,0,1
"1605",0,0,0,0,0,0,0,0,8,0,1
"1606",0,0,0,0,0,0,0,0,6,0,9
"1607",0,0,0,0,0,0,0,0,0,0,2
"1608",0,0,0,0,0,0,0,2,0,0,3
"1609",0,0,0,0,0,0,0,13,0,0,6
"1610",0,0,0,0,0,0,0,0,0,0,2
"1611",0,0,0,0,0,0,0,0,0,0,2
"1612",4,0,0,0,0,4,0,0,0,0,1
"1613",0,0,0,0,0,0,0,0,2,0,2
"1614",1,0,0,0,0,0,0,0,0,0,3
"1615",0,0,0,0,0,0,0,0,0,6,6
"1616",0,0,0,0,0,0,0,2,0,0,1
"1617",0,0,0,0,0,0,0,0,4,0,0
"1618",0,0,0,0,0,0,0,0,0,0,5
"1619",0,0,0,0,0,0,0,0,0,0,6
"1620",0,0,0,0,0,0,0,0,0,0,11
"1621",2,0,0,0,0,0,0,0,1,0,1
"1622",0,0,0,0,0,0,0,0,0,0,2
"1623",0,0,0,0,0,0,0,0,0,0,2
"1624",23,0,0,0,0,0,0,0,0,0,9
"1625",0,0,0,0,0,0,0,0,0,0,5
"1626",15,0,0,0,0,0,0,0,0,0,1
"1627",0,0,0,0,0,0,0,8,0,0,9
"1628",0,0,0,0,0,0,0,0,2,0,2
"1629",0,0,0,0,0,0,0,1,1,0,1
"1630",0,0,0,0,0,0,0,0,0,0,3
"1631",0,0,0,0,0,0,0,0,3,0,1
"1632",5,0,0,0,0,2,0,0,0,0,23
"1633",0,0,0,0,0,0,0,0,0,0,2
"1634",0,0,0,0,0,0,0,7,0,0,12
"1635",0,0,0,0,0,0,0,1,0,0,4
"1636",0,0,0,0,0,0,0,0,2,0,2
"1637",0,0,0,0,0,0,0,0,0,0,3
