"","Baso","Ccr7_DC","Eos","Erythroid","Lymphoid","Mast","Meg","Monocyte","Neutrophil","pDC","Undifferentiated"
"2974",3,0,0,0,0,0,0,0,0,0,1
"2977",0,0,0,0,0,0,0,3,0,0,2
"2978",0,0,0,0,0,0,0,0,1,0,1
"2979",0,0,0,0,0,0,0,0,19,0,5
"2981",0,0,0,0,0,0,0,1,0,0,6
"2984",0,0,0,0,0,0,0,0,4,0,2
"2989",0,1,0,0,0,0,0,0,0,0,1
"2991",0,0,0,0,0,0,0,0,2,0,0
"2992",0,0,0,0,0,0,0,0,0,0,2
"2993",5,0,0,0,0,0,0,0,0,0,0
"2994",0,0,0,0,0,0,0,0,2,0,2
"2995",0,0,0,6,0,0,11,0,0,0,12
"2996",0,0,0,0,0,0,0,3,0,0,0
"3003",0,0,0,0,0,0,0,1,0,0,1
"3004",0,0,0,0,0,0,0,1,0,0,1
"3008",0,0,0,0,0,0,0,3,0,0,2
"3009",0,0,0,0,0,0,1,0,0,0,1
"3010",0,0,0,0,0,0,1,0,0,0,9
"3012",0,0,0,0,0,0,0,2,0,0,0
"3014",0,0,0,0,0,0,0,6,0,0,0
"3016",0,0,0,0,0,0,0,2,0,0,0
"3017",0,0,0,0,0,0,0,0,13,0,1
"3019",0,0,0,0,0,0,0,0,0,0,2
"3021",2,0,0,0,0,0,0,0,0,0,0
"3022",0,0,0,0,0,0,0,0,0,0,2
"3025",0,0,0,0,0,0,0,0,4,0,3
"3028",0,0,0,1,0,4,0,0,0,0,9
"3029",0,0,0,0,0,0,0,5,0,0,0
"3031",0,0,0,0,0,0,0,2,0,0,0
"3033",0,0,0,0,0,0,0,0,0,0,2
"3042",0,0,0,0,0,0,0,2,0,0,1
"3043",0,0,0,0,0,0,0,3,0,0,0
"3044",0,0,0,0,0,0,1,0,0,0,1
"3052",0,0,0,0,0,0,2,0,0,0,0
"3056",0,0,0,0,0,0,0,0,1,0,1
"3057",0,0,0,0,0,0,0,0,0,0,2
"3061",0,0,0,0,0,0,0,0,3,0,1
"3062",0,0,0,0,0,0,6,0,0,0,4
"3066",0,0,0,0,0,0,2,0,0,0,4
"3067",0,0,0,0,0,0,0,0,12,0,1
"3068",0,0,0,0,0,0,0,0,2,0,0
"3073",0,0,0,0,0,0,0,0,0,0,2
"3077",0,0,0,0,0,0,0,1,10,0,5
"3079",0,0,0,0,0,0,0,2,0,0,1
"3080",0,0,0,0,0,0,0,6,0,0,1
"3088",0,0,0,0,0,0,0,0,5,0,4
"3090",0,0,0,0,0,0,0,7,0,0,0
"3092",0,0,0,0,0,3,1,0,0,0,4
"3093",0,0,0,0,0,0,0,1,2,0,0
"3094",48,0,1,0,0,0,0,0,0,0,4
"3097",0,0,0,0,0,0,0,4,6,0,8
"3098",0,0,0,0,0,0,0,7,0,0,2
"3100",0,0,0,0,0,0,0,0,1,0,1
"3102",0,0,0,0,0,0,0,0,0,0,3
"3104",0,0,0,0,1,0,0,1,0,0,2
"3106",0,0,0,0,0,0,0,0,0,0,2
"3108",0,0,0,0,0,0,0,0,7,0,0
"3111",2,0,0,0,0,0,0,0,0,0,2
"3112",0,0,0,0,0,0,0,1,23,0,17
"3113",0,0,0,0,0,0,0,0,0,0,2
"3114",0,0,0,0,0,0,0,0,0,0,12
"3117",0,0,0,0,0,0,0,0,16,0,5
"3119",0,2,0,0,0,0,0,15,0,0,12
"3120",0,0,0,0,0,0,0,0,0,0,3
"3122",0,0,0,0,0,0,0,2,0,0,0
"3128",0,0,0,0,0,0,0,3,0,0,2
"3130",0,0,0,0,0,0,4,0,0,0,9
"3132",0,0,0,0,0,0,0,0,0,0,2
"3133",1,0,0,0,0,0,0,0,3,0,1
"3143",0,0,0,2,0,0,0,0,0,0,1
"3144",0,0,0,0,0,0,0,0,0,0,2
"3150",0,0,0,0,0,0,0,1,0,0,1
"3151",0,0,0,0,0,0,0,0,0,0,2
"3152",0,0,0,0,0,11,0,0,0,0,1
"3159",0,0,0,0,0,0,0,0,2,0,1
"3160",0,0,0,0,0,0,0,0,0,0,2
"3163",0,0,0,0,0,0,0,0,0,0,6
"3164",0,0,0,0,0,0,0,0,1,0,1
"3166",0,0,0,0,0,0,0,28,39,0,26
"3169",6,0,0,0,0,0,0,0,0,0,2
"3170",0,0,0,0,0,0,0,2,0,0,2
"3172",0,0,0,0,0,0,0,0,36,0,22
"3173",0,0,0,0,0,0,0,0,0,0,5
"3178",0,0,0,0,0,0,0,0,0,0,2
"3179",0,2,0,0,0,0,0,0,0,0,4
"3183",0,0,0,0,0,0,0,0,7,0,0
"3187",0,0,0,0,0,0,0,0,0,0,17
"3188",0,0,0,0,0,0,0,0,2,0,0
"3189",22,0,0,0,0,0,0,0,0,0,0
"3194",0,0,0,0,0,0,0,4,0,0,1
"3196",0,0,0,4,0,0,0,0,0,0,0
"3197",0,0,0,0,0,0,0,0,6,0,2
"3199",0,0,0,0,0,0,0,2,0,0,2
"3202",0,0,0,0,0,0,0,1,1,0,2
"3203",0,0,0,0,0,0,0,2,0,0,0
"3206",0,0,0,4,0,0,1,0,0,0,6
"3207",0,0,0,0,0,0,0,0,7,0,0
"3208",0,0,0,0,0,0,0,0,5,0,4
"3209",0,0,0,0,0,2,0,0,0,0,0
"3213",0,0,0,0,0,1,0,38,0,0,6
"3220",7,0,4,0,0,0,0,0,0,0,0
"3226",0,0,0,0,0,0,0,0,2,0,0
"3230",0,0,0,0,0,0,0,0,1,0,2
"3231",0,0,0,0,0,0,0,14,0,0,2
"3233",0,0,0,0,0,0,0,0,1,0,1
"3234",0,0,0,0,0,0,0,0,1,0,3
"3237",0,0,0,0,0,0,0,0,2,0,0
"3243",0,0,0,0,0,0,0,1,5,0,1
"3247",0,0,0,0,0,0,0,0,0,0,2
"3248",0,0,1,0,0,0,0,0,0,0,2
"3251",1,0,0,19,0,0,44,0,0,0,26
"3257",12,0,0,0,0,0,0,0,0,0,0
"3258",0,0,0,0,0,0,0,0,2,0,2
"3259",0,0,0,0,0,0,0,0,0,0,20
"3260",2,0,0,0,0,0,0,0,0,0,0
"3261",0,0,0,0,0,0,0,0,1,0,2
"3265",0,0,0,0,0,0,0,2,0,0,1
"3266",0,0,0,4,0,0,8,0,0,0,18
"3267",5,0,0,0,0,0,0,0,0,0,0
"3268",0,0,0,0,0,0,0,0,0,0,2
"3270",17,0,0,0,0,31,0,0,0,0,4
"3272",1,0,0,0,0,0,0,0,0,0,3
"3273",0,0,0,0,0,0,0,0,1,0,3
"3276",0,0,0,0,0,0,0,1,0,0,1
"3277",0,0,0,0,0,0,0,0,2,0,1
"3279",0,0,0,0,0,0,0,0,2,0,0
"3285",0,0,0,3,0,6,0,0,0,0,6
"3287",11,0,0,0,0,0,0,1,0,0,0
"3288",0,0,0,0,0,0,0,0,4,0,0
"3291",0,0,0,0,0,0,0,0,2,0,0
"3292",0,1,0,0,3,0,0,7,0,0,11
"3293",0,0,0,0,0,0,0,0,0,0,18
"3297",0,0,0,0,0,0,0,8,18,0,11
"3302",0,0,0,0,0,0,0,2,40,0,4
"3303",0,0,0,0,0,0,0,2,1,0,2
"3304",0,0,0,0,0,0,0,2,0,0,2
"3306",0,0,0,0,0,0,0,0,0,0,4
"3309",0,0,0,0,0,0,0,0,2,0,0
"3313",0,0,0,0,0,1,0,0,2,0,0
"3318",1,0,0,0,0,0,0,0,0,0,2
"3322",0,0,0,0,0,3,0,0,0,0,0
"3323",0,0,0,0,0,0,0,2,0,0,0
"3325",0,0,0,0,0,0,0,0,28,0,1
"3331",0,0,0,0,0,0,0,8,16,0,20
"3332",0,0,0,0,0,0,0,0,0,0,2
"3335",0,0,0,0,0,0,0,0,6,0,6
"3336",0,0,0,0,0,0,0,8,0,0,3
"3337",0,0,0,0,0,0,0,0,6,0,22
"3340",0,0,0,0,0,0,0,5,27,0,7
"3341",0,0,0,0,0,0,0,0,2,0,0
"3346",0,0,0,0,0,1,0,20,80,0,23
"3349",0,0,0,0,0,0,0,0,0,0,8
"3354",6,0,2,0,0,0,0,0,3,0,2
"3356",0,0,0,0,0,0,0,0,2,0,0
"3361",0,0,0,0,0,0,0,2,0,0,0
"3363",0,0,0,0,0,0,0,1,3,0,0
"3365",0,0,0,8,0,0,5,0,0,0,8
"3367",0,0,0,3,0,0,4,0,0,0,2
"3372",0,0,0,0,0,0,0,0,3,0,0
"3375",39,0,0,0,0,1,0,0,0,0,0
"3379",13,0,0,0,0,0,0,0,0,0,4
"3383",2,0,0,0,0,0,0,2,24,0,8
"3384",49,0,0,0,0,15,0,0,0,0,4
"3385",0,0,0,0,0,0,0,0,18,0,10
"3387",2,0,0,0,0,0,0,0,0,0,0
"3390",0,0,0,0,0,0,1,0,0,0,3
"3394",2,0,0,0,0,0,0,0,0,0,2
"3395",0,0,0,0,0,0,4,0,0,0,9
"3398",0,0,0,0,0,0,0,0,0,0,3
"3400",0,0,0,0,0,0,0,0,13,0,1
"3402",0,0,0,0,0,0,0,1,0,0,3
"3403",0,0,0,0,0,0,1,0,0,0,2
"3405",0,0,0,0,0,0,0,0,3,0,0
"3406",0,0,0,0,0,0,0,0,0,0,2
"3407",0,0,0,0,0,0,0,2,0,0,0
"3409",0,2,0,0,0,0,0,6,0,0,2
"3413",0,1,0,0,0,0,0,7,0,0,1
"3414",7,0,0,0,0,0,0,0,0,0,0
"3415",0,0,0,0,0,0,0,0,3,0,1
"3417",0,0,0,0,0,0,0,2,0,0,0
"3419",0,0,0,0,0,0,0,5,0,0,0
"3423",0,1,0,0,0,0,0,1,0,0,0
"3424",0,0,0,0,0,0,0,0,8,0,2
"3425",0,0,0,0,0,0,0,0,8,0,2
"3426",0,0,0,0,0,0,0,3,4,0,9
"3427",2,0,0,0,0,0,0,0,0,0,1
"3428",0,0,0,0,0,0,0,3,0,0,0
"3429",0,0,0,0,0,0,0,0,1,0,1
"3430",0,0,0,0,0,0,0,4,8,0,10
"3439",0,0,0,0,0,0,0,36,1,0,56
"3440",2,0,0,0,0,0,0,0,0,0,1
"3442",0,0,0,0,0,0,0,3,0,0,0
"3446",1,0,0,0,0,0,0,0,0,0,1
"3447",0,0,0,0,0,0,0,0,2,0,0
"3449",0,0,0,0,0,0,0,0,7,0,0
"3455",0,0,0,0,0,0,0,0,11,0,0
"3456",0,0,0,0,0,0,0,0,2,0,0
"3457",0,0,0,0,0,0,0,0,0,0,5
"3459",0,0,0,0,0,0,0,1,0,0,2
"3462",0,0,0,0,0,4,0,0,0,0,0
"3467",0,0,0,0,0,0,3,0,0,0,0
"3470",1,0,0,0,0,0,0,1,4,0,3
"3471",0,0,0,0,0,0,0,0,0,0,16
"3472",0,0,0,0,0,0,0,0,0,0,3
"3474",0,0,0,0,0,0,0,1,20,0,8
"3475",0,0,0,0,0,0,0,3,6,0,0
"3479",5,0,0,0,0,0,0,0,0,0,0
"3480",0,0,0,0,0,0,0,7,0,0,1
"3481",0,0,0,0,0,0,0,1,0,0,3
"3484",0,0,1,0,0,0,0,0,2,0,1
"3486",0,0,0,0,0,0,0,0,33,0,4
"3490",0,0,0,4,0,0,33,0,0,0,32
"3493",0,0,0,0,0,0,0,0,8,0,16
"3495",0,0,0,0,0,0,0,0,8,0,0
"3498",0,0,0,0,0,0,1,0,1,0,27
"3501",0,0,0,0,0,0,0,0,0,0,4
"3509",0,0,0,0,0,0,0,0,0,0,8
"3513",0,0,0,0,0,0,0,0,9,0,0
"3514",0,0,0,0,0,0,0,0,1,0,2
"3517",10,0,1,0,0,0,0,0,0,0,0
"3518",0,0,0,0,0,4,0,0,0,0,1
"3523",0,0,0,0,0,0,0,8,33,0,6
"3530",1,0,0,0,0,1,0,13,22,0,36
"3531",0,0,0,0,0,0,0,7,32,0,28
"3533",4,0,1,0,0,0,0,0,0,0,2
"3534",0,0,0,0,0,0,0,0,2,0,0
"3536",0,0,0,0,0,0,0,0,0,0,2
"3539",0,0,0,2,0,0,0,0,0,0,6
"3540",0,0,0,0,0,0,0,4,0,0,0
"3541",1,0,0,0,0,0,0,0,5,0,0
"3544",0,0,0,0,0,0,1,0,0,0,1
"3545",0,0,0,0,0,0,0,0,4,0,0
"3549",0,0,0,0,0,0,0,0,0,0,2
"3550",0,0,0,0,0,0,0,4,0,0,0
"3554",0,0,0,0,0,0,0,0,0,0,3
"3560",13,0,0,0,0,0,0,0,0,0,0
"3561",0,0,0,0,0,0,0,1,5,0,0
"3568",0,0,0,0,0,0,0,14,2,0,14
"3569",13,0,0,0,0,0,0,0,0,0,0
"3570",0,0,0,0,0,0,0,8,6,0,16
"3572",0,0,0,0,0,4,0,0,3,0,8
"3573",0,0,0,0,0,0,0,0,1,0,7
"3577",0,0,0,0,0,0,0,0,2,0,0
"3578",0,0,0,0,0,0,0,8,0,0,2
"3582",0,0,0,1,0,0,0,0,0,0,1
"3586",60,0,1,0,0,8,0,0,0,0,8
"3593",48,0,1,0,0,1,0,0,0,0,1
"3599",0,0,0,0,0,0,0,14,0,0,2
"3601",12,0,0,0,0,0,0,0,0,0,0
"3613",0,0,1,0,0,1,0,0,83,0,10
"3614",0,0,0,0,0,0,0,0,2,0,0
"3615",0,0,0,0,0,0,0,0,2,0,0
"3616",0,0,0,0,0,0,0,0,0,0,2
"3625",0,0,0,0,0,0,0,0,4,0,2
"3628",0,0,4,0,0,0,0,0,0,0,3
"3629",0,0,0,0,0,0,0,0,0,0,51
"3632",0,0,0,0,0,1,0,14,10,0,2
"3633",0,0,0,0,0,0,0,0,1,0,3
"3634",0,0,0,0,0,0,0,0,3,0,1
"3639",5,0,0,0,0,6,0,1,0,0,3
"3643",0,0,0,0,0,0,0,2,0,0,1
"3644",7,0,0,0,0,0,0,1,3,0,0
"3646",0,0,0,0,0,0,0,1,2,0,3
"3647",0,0,0,0,0,0,0,0,67,0,16
"3648",0,0,0,0,0,0,0,0,4,0,2
"3653",0,0,0,0,0,2,0,0,0,0,0
"3655",2,0,0,0,0,15,0,0,0,0,1
"3660",0,0,0,0,0,0,0,9,1,0,5
"3661",0,0,0,0,0,0,1,0,0,0,2
"3662",0,0,0,0,0,0,0,5,6,0,3
"3665",0,0,0,4,0,0,4,0,0,0,1
"3666",4,0,0,0,0,0,0,0,0,0,0
"3667",0,0,0,0,0,0,0,0,0,0,2
"3669",0,0,0,0,0,0,0,0,3,0,1
"3671",0,0,0,0,0,0,0,0,2,0,0
"3672",0,0,0,6,0,2,11,0,0,0,39
"3675",0,0,0,0,0,0,0,0,2,0,2
"3678",0,0,0,0,0,0,0,0,1,0,1
"3681",0,0,0,0,0,0,0,0,0,0,2
"3682",0,0,0,0,0,0,0,1,3,0,2
"3683",59,0,2,0,0,0,1,0,0,0,2
"3686",1,0,0,0,0,0,0,0,0,0,2
"3693",0,0,0,0,0,0,0,3,0,0,0
"3694",0,0,0,0,0,5,0,0,0,0,0
"3695",0,0,0,0,0,0,0,3,0,0,0
"3697",0,0,0,0,0,0,0,11,0,0,1
"3700",0,0,0,0,0,0,0,0,0,0,3
"3702",0,0,0,0,0,0,0,0,0,0,4
"3703",0,0,0,0,0,0,0,3,0,0,8
"3707",0,0,0,0,0,0,0,0,0,0,2
"3708",3,0,0,2,0,0,0,1,0,0,18
"3714",0,0,0,0,0,0,0,0,1,0,1
"3721",0,0,0,0,0,0,0,0,1,0,2
"3724",0,0,0,0,0,0,0,1,0,0,1
"3727",0,0,0,1,0,0,2,0,0,0,1
"3728",3,0,0,0,0,0,0,0,0,0,1
"3734",11,0,0,0,0,0,0,0,0,0,2
"3735",0,0,0,0,0,0,0,4,0,0,4
"3736",7,0,0,0,0,1,0,0,0,0,3
"3737",0,0,0,0,0,0,0,3,0,0,19
"3740",0,0,0,0,0,0,3,0,0,0,2
"3741",0,0,0,0,0,0,0,0,2,0,0
"3742",0,0,0,0,0,2,0,0,0,0,0
"3752",0,0,0,0,0,0,0,3,0,0,0
"3753",0,0,0,0,0,0,0,0,2,0,0
"3754",0,0,0,0,0,0,0,0,14,0,0
"3755",0,0,0,0,0,0,0,0,2,0,2
"3756",0,0,0,0,0,0,0,0,2,0,0
"3759",0,0,0,0,0,2,0,0,0,0,0
"3763",0,0,0,0,0,0,0,0,14,0,2
"3764",2,0,0,1,0,0,0,0,0,0,4
"3766",0,0,0,0,0,0,0,0,18,0,1
"3767",2,0,0,0,0,4,0,0,0,0,0
"3769",0,0,0,0,0,0,0,0,5,0,1
"3771",0,0,0,0,0,0,0,0,2,0,1
"3775",0,0,0,0,0,1,0,0,0,0,1
"3776",23,0,1,0,0,0,0,0,0,0,1
"3777",0,0,0,0,0,0,0,0,4,0,2
"3779",1,0,0,0,0,0,18,0,0,0,14
"3785",0,0,0,0,0,0,0,5,0,0,0
"3791",0,0,0,0,0,0,13,0,0,0,20
"3795",0,0,0,0,0,0,0,1,0,0,1
"3797",0,0,0,0,0,0,0,2,0,0,1
"3798",0,0,0,0,0,0,0,2,0,0,0
"3800",0,0,0,0,0,1,0,0,0,0,1
"3802",0,0,0,1,0,0,0,7,6,0,8
"3803",0,0,0,0,0,0,2,0,0,0,2
"3804",2,0,0,0,0,0,0,0,0,0,0
"3805",0,0,0,0,0,0,0,21,41,0,18
"3807",0,0,0,0,0,0,0,2,0,0,2
"3810",0,0,0,0,0,0,0,0,5,0,0
"3814",0,0,0,0,0,0,1,1,1,0,0
"3821",0,0,0,0,0,0,0,1,0,0,1
"3822",0,0,0,0,0,0,0,0,0,0,2
"3824",0,0,0,0,0,0,2,0,0,0,0
"3826",0,0,0,0,0,0,0,0,0,0,3
"3828",0,0,0,0,0,0,0,5,51,0,1
"3831",0,0,0,0,0,0,0,0,24,0,2
"3832",0,0,0,0,0,0,0,0,0,0,2
"3837",0,0,0,0,0,0,3,0,0,0,0
"3840",0,0,0,0,0,0,0,0,5,0,1
"3841",0,0,0,0,0,0,0,19,41,0,26
"3844",0,0,0,0,0,0,1,0,0,0,1
"3846",0,0,0,0,0,0,0,0,0,0,2
"3849",0,0,0,0,0,0,0,2,0,0,0
"3852",15,0,0,0,0,1,5,0,0,0,63
"3863",0,0,0,0,0,0,0,3,0,0,0
"3870",0,0,0,0,0,2,0,21,53,0,14
"3871",0,0,0,0,0,0,0,0,7,0,0
"3872",0,0,0,0,0,0,0,0,1,0,1
"3873",0,0,1,0,0,0,0,10,13,0,10
"3881",0,0,0,0,0,0,0,0,2,0,0
"3883",0,0,0,0,0,0,0,0,0,0,2
"3884",0,0,0,3,0,0,4,0,0,0,3
"3886",0,0,0,0,0,0,0,1,0,0,2
"3888",0,0,0,0,0,0,0,17,8,0,29
"3890",0,0,0,0,0,0,0,0,2,0,0
"3891",0,0,0,0,0,0,0,0,0,0,3
"3893",0,0,0,0,0,0,0,0,0,0,2
"3894",9,0,0,0,0,1,0,1,0,0,0
"3903",29,0,0,0,0,0,0,0,0,0,1
"3905",19,0,0,0,0,0,0,0,0,0,0
"3911",0,0,0,0,0,0,0,10,0,0,8
"3913",0,0,0,2,0,0,1,0,0,0,0
"3918",1,0,0,0,0,0,0,0,0,0,1
"3919",0,0,0,0,0,0,0,0,2,0,6
"3920",0,0,0,0,0,0,4,0,0,0,2
"3921",0,0,0,0,0,0,1,0,0,0,2
"3925",0,0,0,0,0,0,0,1,12,0,0
"3926",72,0,1,0,0,0,0,0,0,0,5
"3928",24,0,0,0,0,0,0,0,19,0,8
"3932",0,0,0,0,0,0,0,1,0,0,2
"3933",1,0,0,0,0,35,0,0,0,0,10
"3934",0,0,0,0,0,0,3,0,0,0,0
"3940",3,0,0,0,0,0,0,0,0,0,0
"3941",8,0,0,0,0,0,0,0,0,0,0
"3942",0,0,0,0,0,0,0,0,0,0,2
"3946",0,0,0,0,0,0,0,0,0,0,8
"3948",0,0,0,0,0,0,0,0,0,0,2
"3951",0,0,0,0,0,0,0,0,2,0,0
"3952",0,0,0,0,0,0,0,0,1,0,3
"3956",0,0,0,0,0,0,0,0,0,0,2
"3959",0,0,0,0,0,0,0,1,2,0,11
"3960",0,0,0,0,0,0,0,15,0,0,5
"3964",2,0,0,0,0,0,0,0,0,0,0
"3967",3,0,0,19,0,4,0,0,0,0,13
"3973",21,0,0,0,0,0,0,0,0,0,1
"3974",0,0,0,0,0,0,0,0,0,0,2
"3977",0,0,0,0,0,0,0,0,0,0,8
"3980",20,0,0,0,0,0,0,0,0,0,1
"3982",0,0,0,0,0,0,0,3,0,0,1
"3984",0,0,0,0,0,0,0,2,0,0,0
"3992",0,0,0,0,0,0,0,7,0,0,30
"3993",0,0,0,0,0,0,0,0,1,0,1
"3998",0,0,0,0,0,0,0,0,0,0,2
"3999",0,0,0,0,0,0,0,0,4,0,1
"4006",0,0,0,0,0,0,0,0,0,8,7
"4007",0,0,0,0,0,0,0,1,0,0,1
"4010",0,0,0,0,0,0,0,2,0,0,7
"4013",6,0,0,0,0,0,0,0,0,0,0
"4014",0,0,0,0,0,0,0,0,10,0,1
"4021",4,0,0,0,0,0,0,0,0,0,3
"4023",0,0,0,0,0,0,0,0,0,0,2
"4024",11,0,0,0,0,0,0,0,0,0,0
"4025",0,0,0,0,0,0,0,2,0,0,1
"4026",0,0,0,0,0,0,0,6,2,0,1
"4029",0,0,0,0,0,0,0,5,0,0,0
"4030",0,0,0,0,0,0,0,5,2,0,5
"4034",0,0,0,0,0,0,0,0,1,0,3
"4035",16,0,0,0,0,0,0,0,0,0,1
"4037",1,0,0,0,0,0,0,0,0,0,1
"4043",34,0,0,0,0,0,0,0,0,0,1
"4049",0,0,0,1,0,0,3,0,0,0,16
"4053",3,0,0,0,0,0,0,0,0,0,2
"4055",0,0,0,0,0,0,0,0,3,0,1
"4058",0,0,0,0,0,0,0,0,8,0,1
"4059",0,0,0,0,0,0,0,9,4,0,9
"4060",3,0,0,0,0,0,0,0,0,0,1
"4062",0,0,0,0,0,0,0,24,17,0,30
"4063",0,0,0,0,0,0,0,0,2,0,2
"4072",0,0,0,0,0,0,0,0,2,0,0
"4079",0,0,0,0,0,0,0,2,0,0,0
"4082",1,0,0,0,0,0,0,0,0,0,1
"4083",0,0,0,0,0,0,0,5,0,0,0
"4086",0,0,0,0,0,0,0,0,7,0,2
"4087",0,0,0,0,0,0,2,0,0,0,19
"4089",0,0,0,0,0,0,0,0,1,0,1
"4096",4,0,2,0,0,0,0,0,0,0,5
"4097",2,0,0,0,0,0,0,1,0,0,0
"4102",0,0,0,0,0,0,21,0,0,0,1
"4104",0,0,0,0,0,0,0,0,0,0,2
"4108",0,0,0,0,0,7,0,0,0,0,1
"4110",0,0,0,0,0,5,0,0,0,0,0
"4118",0,0,0,0,0,0,0,3,0,0,1
"4119",0,0,0,0,0,0,0,0,0,0,1
"4121",0,0,0,0,0,0,0,0,2,0,0
"4127",0,0,0,0,0,0,0,1,0,0,2
"4134",1,0,0,0,0,0,0,1,29,0,0
"4137",0,0,0,0,0,0,0,0,0,0,2
"4138",0,0,0,0,0,0,0,0,2,0,0
"4140",0,0,0,0,0,0,0,0,1,0,1
"4141",0,0,0,0,0,0,0,6,0,0,10
"4142",0,0,0,0,0,0,0,15,31,0,20
"4143",0,0,0,0,0,0,0,1,0,0,1
"4144",0,0,0,0,0,0,3,0,0,0,4
"4145",0,0,0,0,0,0,0,0,4,0,7
"4147",0,0,0,0,0,0,0,0,2,0,0
"4150",0,0,0,0,0,0,0,1,2,0,0
"4154",0,0,0,0,0,0,0,15,0,0,2
"4155",0,0,0,0,0,0,0,0,2,0,0
"4156",0,0,0,0,0,0,0,2,0,0,1
"4158",5,0,0,0,0,2,0,0,0,0,2
"4162",0,0,0,0,0,0,0,0,3,0,1
"4168",0,0,0,0,0,0,0,2,0,0,0
"4173",1,0,0,0,0,0,0,0,0,0,1
"4174",0,0,0,0,0,0,0,3,0,0,5
"4177",0,0,0,0,0,0,0,0,3,0,0
"4180",2,0,0,0,0,0,0,0,0,0,1
"4181",0,0,0,0,0,0,0,10,0,0,5
"4182",0,0,0,0,0,0,1,0,0,0,1
"4184",0,0,0,0,0,0,0,0,0,0,5
"4185",0,0,0,0,0,0,0,0,27,0,3
"4191",0,0,0,0,0,0,0,3,10,0,17
"4194",0,0,0,0,0,0,0,0,2,0,0
"4206",19,0,0,0,0,0,0,0,0,0,2
"4208",0,0,0,0,0,9,0,0,0,0,3
"4212",0,0,0,0,0,0,0,1,6,0,7
"4214",0,0,0,0,0,0,0,0,0,0,3
"4217",0,0,0,0,0,0,0,11,6,0,13
"4218",0,0,0,0,0,0,0,0,7,0,1
"4219",0,0,0,0,0,0,0,1,0,0,1
"4221",0,0,0,0,0,0,0,0,0,0,2
"4222",0,0,0,0,0,0,0,1,0,0,1
"4223",4,0,0,0,0,0,0,0,0,0,1
"4224",0,0,0,0,0,0,0,0,3,0,0
"4227",0,0,0,0,0,0,0,1,0,0,55
"4228",0,0,0,0,0,0,0,0,0,0,5
"4231",0,0,0,0,0,0,1,0,0,0,1
"4232",0,0,0,0,0,0,0,0,15,0,2
"4233",2,0,0,0,0,0,0,0,0,0,1
"4235",0,0,0,0,0,0,0,7,5,0,45
"4236",0,0,0,0,0,0,0,0,0,0,2
"4237",0,0,0,0,0,0,0,0,4,0,3
"4238",0,0,0,0,0,0,0,8,14,0,13
"4244",0,0,0,0,0,0,0,0,34,0,2
"4246",12,0,0,0,0,0,0,0,0,0,0
"4249",0,0,0,0,0,0,0,8,25,0,5
"4251",0,0,0,0,0,0,0,0,10,0,0
"4253",0,0,0,0,0,0,0,0,0,0,3
"4256",0,0,0,0,0,0,0,0,0,0,2
"4257",0,0,0,0,0,0,0,33,7,0,65
"4259",18,0,0,0,0,0,0,0,0,0,2
"4261",3,0,0,0,0,0,0,0,0,0,1
"4262",0,0,0,0,0,0,0,1,0,0,12
"4264",0,0,0,0,0,0,0,0,0,0,2
"4268",0,0,0,0,0,0,1,0,0,0,2
"4274",0,0,0,0,0,0,0,4,0,0,0
"4278",0,0,0,0,0,0,0,0,7,0,1
"4281",0,0,0,0,0,0,0,2,0,0,0
"4288",0,0,0,0,1,0,0,14,0,0,34
"4289",0,0,0,0,0,0,0,0,5,0,0
"4293",0,0,0,0,0,0,0,0,0,0,2
"4294",0,0,0,2,0,0,2,0,0,0,3
"4295",0,0,0,0,0,0,0,0,0,0,2
"4301",0,0,0,0,0,0,0,0,10,0,4
"4302",2,0,0,0,0,1,0,0,0,0,1
"4305",0,0,0,0,0,0,0,7,3,0,8
"4307",0,0,0,0,0,0,4,0,0,0,1
"4311",0,2,0,0,0,0,0,0,0,0,0
"4312",0,0,0,0,0,0,0,0,0,0,2
"4317",0,0,1,0,0,0,0,5,6,0,8
"4320",0,0,0,0,0,0,0,0,0,0,2
"4322",0,0,0,0,0,0,0,0,2,0,1
"4324",0,0,0,0,0,0,0,5,0,0,5
"4325",0,0,0,0,0,0,0,0,2,0,0
"4333",0,0,0,0,0,0,0,0,3,0,0
"4334",0,0,0,0,0,0,0,3,0,0,2
"4335",18,0,0,0,0,0,0,0,0,0,0
"4337",0,0,0,0,0,0,0,1,0,0,1
"4340",0,0,0,0,0,0,0,0,7,0,0
"4341",0,0,0,0,0,0,0,0,0,0,4
"4342",0,0,0,0,0,0,0,0,0,0,3
"4343",0,0,0,0,0,0,0,0,0,0,2
"4346",0,0,0,0,0,0,0,0,2,0,0
"4356",2,0,0,0,0,0,0,0,0,0,1
"4360",0,0,0,2,0,0,0,0,0,0,1
"4362",0,0,0,0,0,0,0,0,0,0,2
"4364",0,0,0,0,0,0,0,1,0,0,1
"4365",0,0,0,0,0,0,0,0,0,0,1
"4375",0,0,0,0,0,0,0,0,2,0,11
"4376",0,0,0,0,0,0,0,0,1,0,1
"4379",0,0,0,0,0,0,0,0,2,0,0
"4380",0,0,0,0,0,0,0,0,3,0,2
"4382",0,0,0,0,0,0,0,9,20,0,10
"4393",0,0,0,0,0,0,0,0,2,0,2
