"","Baso","Ccr7_DC","Eos","Erythroid","Lymphoid","Mast","Meg","Monocyte","Neutrophil","pDC","Undifferentiated"
"1706",0,0,0,0,0,0,0,0,0,0,2
"1710",0,0,0,0,0,0,0,0,0,0,3
"1711",0,0,0,0,0,0,0,0,0,0,2
"1714",0,0,0,0,0,0,0,0,0,0,3
"1716",0,0,0,0,0,0,0,26,0,0,4
"1717",0,0,0,0,0,0,0,3,0,0,1
"1719",0,0,0,0,0,0,0,0,0,0,4
"1721",0,0,0,0,0,0,0,0,2,0,1
"1724",0,0,0,0,0,0,0,23,0,0,5
"1726",0,0,0,0,0,0,0,12,1,0,8
"1728",0,0,0,0,1,0,0,0,0,0,2
"1729",0,0,0,0,0,0,0,0,1,0,1
"1732",0,2,0,0,0,0,0,0,0,0,0
"1733",0,0,0,0,0,0,0,0,0,0,2
"1734",0,0,0,0,0,0,0,1,1,0,0
"1735",0,0,0,0,0,0,0,4,0,0,3
"1736",1,0,0,0,0,0,0,0,0,0,15
"1739",0,0,0,0,0,0,0,0,0,0,2
"1740",0,0,0,0,0,0,0,0,2,0,4
"1742",0,0,0,0,1,0,0,0,0,0,4
"1743",0,0,0,0,0,0,0,0,2,0,2
"1744",0,0,0,0,0,0,0,0,0,0,2
"1745",0,0,0,0,0,0,0,3,0,0,1
"1747",0,0,0,0,0,0,0,2,0,0,6
"1748",0,0,0,0,0,0,0,0,1,0,9
"1749",0,0,0,0,0,0,0,0,0,0,11
"1752",0,0,0,0,0,0,0,0,0,0,3
"1753",2,0,0,0,0,0,0,0,0,0,0
"1754",0,0,0,0,0,0,0,0,0,0,10
"1755",0,0,0,0,0,0,0,0,0,0,3
"1756",0,0,0,0,0,0,0,1,1,0,0
"1757",0,0,0,0,0,0,0,0,0,0,3
"1758",0,0,0,0,0,0,0,0,0,0,2
"1759",0,0,0,0,0,0,0,11,0,0,8
"1762",0,0,0,0,0,0,0,0,0,0,5
"1764",0,0,0,0,0,0,0,0,0,0,4
"1765",0,0,0,0,0,0,0,0,3,0,3
"1766",0,0,0,0,0,0,0,3,0,0,0
"1767",0,0,0,0,0,0,0,8,0,0,1
"1768",0,0,0,0,0,0,0,0,0,0,4
"1770",0,0,0,0,0,0,0,0,0,0,2
"1771",0,0,0,0,0,0,0,0,0,0,3
"1775",0,0,0,0,1,0,0,0,0,0,1
"1778",7,0,0,0,0,0,0,0,0,0,2
"1779",0,0,0,0,0,3,0,0,0,0,0
"1781",0,0,0,0,0,0,0,0,0,0,7
"1782",0,0,0,0,0,0,0,0,0,0,2
"1784",0,0,0,0,0,0,0,1,0,0,3
"1785",9,0,0,0,0,0,0,0,0,0,10
"1787",0,0,0,0,0,0,0,5,0,0,8
"1789",0,0,0,0,0,0,0,0,0,0,2
"1790",0,0,0,0,0,0,0,0,0,0,3
"1792",0,0,0,0,0,0,0,0,1,0,2
"1793",0,0,0,0,0,0,0,6,0,0,1
"1794",0,0,0,0,0,0,0,3,0,0,1
"1796",0,0,0,0,0,0,0,0,0,0,2
"1797",0,0,0,0,0,0,0,0,0,0,5
"1798",2,0,0,0,0,0,0,0,0,0,3
"1799",0,0,0,0,0,0,0,0,0,0,3
"1800",0,0,0,0,0,0,0,0,0,0,2
"1801",0,0,0,0,0,0,0,0,0,0,13
"1802",0,0,0,0,0,0,0,0,0,0,2
"1803",0,0,0,0,0,0,0,0,0,0,3
"1805",0,0,0,0,0,0,0,1,0,0,1
"1806",0,0,0,0,0,0,0,0,0,0,7
"1807",0,0,0,0,0,0,0,0,3,0,2
"1808",0,0,0,0,0,0,0,1,0,0,4
"1809",0,0,0,0,0,0,0,9,1,0,2
"1810",0,0,0,0,0,0,0,2,0,0,17
"1811",0,0,0,0,0,0,0,0,0,0,7
"1812",0,0,0,0,0,0,0,1,0,0,7
"1813",0,0,0,0,0,0,0,4,0,0,2
"1815",0,0,0,0,0,0,0,0,0,0,3
"1816",0,0,0,0,0,0,0,0,0,0,4
"1818",0,0,0,0,0,0,0,0,0,0,7
"1819",0,0,0,0,0,0,0,0,0,0,2
"1822",0,0,0,0,0,0,0,0,0,0,9
"1824",0,0,0,0,0,0,0,0,1,0,7
"1825",0,0,0,0,0,0,1,0,0,0,1
"1826",0,0,0,0,0,0,0,0,0,0,2
"1827",0,0,0,0,2,0,0,0,0,0,0
"1828",0,0,0,0,0,0,0,0,4,0,2
"1831",1,0,0,0,0,0,0,0,0,0,2
"1832",0,0,0,0,0,0,0,0,0,0,3
"1833",0,0,0,0,0,0,0,0,0,0,5
"1836",0,0,0,0,0,0,0,0,0,0,2
"1837",0,0,0,0,0,0,0,7,1,0,4
"1838",0,0,0,0,0,0,0,1,0,0,2
"1840",0,0,0,0,0,0,0,0,0,0,2
"1845",0,0,0,0,0,0,0,6,0,0,6
"1846",4,0,0,0,0,0,0,0,0,0,0
"1847",0,0,0,0,0,0,0,0,2,0,2
"1848",0,0,0,0,0,0,0,0,0,0,2
"1850",0,0,0,0,0,0,0,0,0,0,3
"1851",0,0,0,0,0,0,0,0,1,0,5
"1852",0,0,0,0,0,0,0,2,0,0,0
"1853",0,0,0,0,0,0,0,0,1,0,5
"1854",0,0,0,0,0,0,0,4,0,0,1
"1855",0,0,0,0,0,0,0,0,2,0,2
"1856",2,0,0,0,0,0,0,0,0,0,4
"1857",0,0,0,0,0,0,0,0,1,0,1
"1859",0,0,0,0,0,0,0,0,0,0,2
"1860",0,0,0,0,0,0,0,0,0,0,3
"1861",0,0,0,0,0,0,2,0,0,0,1
"1863",0,0,0,0,0,0,0,0,0,0,3
"1865",0,0,0,0,0,0,0,18,0,0,7
"1866",0,0,0,0,0,0,0,0,0,0,2
"1867",0,0,0,0,0,0,0,0,0,0,2
"1869",0,0,0,0,0,0,0,0,0,0,3
"1870",0,0,0,0,0,0,0,0,1,0,7
"1872",0,0,0,0,0,0,0,0,0,0,2
"1874",0,0,0,0,0,0,0,3,0,0,4
"1875",0,0,0,0,0,0,0,0,0,0,2
"1877",0,0,0,0,0,0,0,0,0,0,2
"1878",0,0,0,0,0,0,0,0,0,0,2
"1879",0,0,0,0,1,0,0,0,0,0,5
"1881",0,0,0,0,0,0,0,0,0,0,3
"1882",0,0,0,0,0,0,0,0,0,0,4
"1883",4,0,0,0,0,0,0,0,0,0,14
"1884",0,0,0,0,0,0,0,0,0,0,6
"1885",0,0,0,0,0,0,0,0,10,0,12
"1886",0,0,0,0,0,0,0,0,0,0,5
"1887",0,0,0,0,0,0,0,0,0,0,5
"1888",0,0,0,0,0,0,0,0,12,0,5
"1889",0,0,0,0,0,0,0,0,0,0,2
"1890",0,1,0,0,0,0,0,0,1,0,3
"1891",0,0,0,0,0,0,0,0,0,0,2
"1894",0,0,0,0,1,0,0,1,0,0,0
"1895",3,0,0,0,0,0,0,0,0,0,0
"1898",0,0,0,0,0,0,0,0,0,0,5
"1899",0,0,0,0,0,0,0,0,0,0,2
"1901",0,0,0,0,0,0,0,0,0,0,8
"1902",0,0,0,0,0,0,0,0,4,0,2
"1903",1,0,0,0,0,0,0,0,0,0,1
"1905",0,0,0,0,0,0,0,1,0,0,4
"1906",0,0,0,0,0,0,0,0,0,0,2
"1912",0,0,0,0,0,0,0,0,0,0,3
"1913",0,0,0,0,0,0,0,9,0,0,7
"1914",14,0,0,0,0,0,0,0,0,0,2
"1915",0,0,0,0,0,0,0,0,0,0,3
"1917",0,0,0,0,0,0,0,0,0,0,2
"1918",1,0,0,0,0,0,0,0,0,0,1
"1919",0,0,0,0,0,0,0,0,0,0,2
"1920",0,0,0,0,0,0,0,11,0,0,9
"1922",0,0,0,0,0,0,0,2,0,0,0
"1923",0,0,0,0,0,0,0,0,0,0,6
"1925",0,0,0,0,0,0,0,2,0,0,1
"1927",0,0,0,0,0,0,0,23,0,0,8
"1929",0,0,0,0,0,0,3,0,0,0,11
"1932",0,0,0,0,0,0,0,0,13,0,13
"1934",0,0,0,0,0,0,0,0,3,0,3
"1935",0,0,0,0,0,0,0,0,0,0,2
"1936",0,0,0,0,0,0,0,0,0,0,5
"1937",0,0,0,0,0,0,0,0,0,0,3
"1938",0,0,0,0,0,0,0,0,0,0,3
"1939",0,0,0,0,0,0,0,0,4,0,1
"1940",0,0,0,0,0,0,0,0,0,0,3
"1941",0,0,0,0,0,0,0,0,7,0,1
"1942",0,0,0,0,0,0,0,0,0,0,6
"1943",0,0,0,0,0,0,0,0,1,0,1
"1945",0,0,0,0,2,0,0,0,0,0,0
"1946",1,0,0,0,0,0,0,0,0,0,2
"1947",0,0,9,0,0,0,0,1,6,0,2
"1948",0,0,0,0,0,0,0,0,0,0,2
"1949",3,0,0,0,0,0,0,0,5,0,10
"1952",0,0,0,0,0,0,0,1,1,0,2
"1953",0,0,0,0,0,0,0,3,0,0,2
"1954",0,0,0,0,0,0,0,0,0,0,2
"1955",0,0,0,0,0,0,0,0,0,0,2
"1958",0,0,0,0,0,0,0,3,0,0,2
"1963",0,0,0,0,0,0,0,4,2,0,3
"1964",0,0,0,0,0,0,0,0,0,0,7
"1965",0,0,0,0,0,0,0,0,0,0,3
"1966",0,0,0,0,0,0,0,0,1,0,2
"1967",0,0,0,0,0,0,0,0,0,0,2
"1968",0,0,0,0,0,0,0,9,0,0,20
"1970",0,0,0,0,0,0,0,0,0,0,12
"1971",0,0,0,0,0,0,0,0,0,0,2
"1974",0,0,0,0,0,0,0,0,0,0,4
"1976",0,0,0,0,0,0,0,4,0,0,6
"1977",0,0,0,0,1,0,0,0,0,0,4
"1981",0,0,0,0,0,0,0,0,0,0,3
"1982",0,0,0,0,0,0,0,0,0,0,2
"1983",0,0,0,0,0,0,0,1,13,0,13
"1986",0,0,0,0,0,0,0,1,6,0,11
"1987",0,0,0,0,0,0,0,0,0,0,4
"1988",0,0,0,0,0,0,0,9,0,0,4
"1989",0,0,0,0,0,0,0,7,1,0,0
"1991",4,0,0,0,0,0,0,0,0,0,3
"1996",0,0,0,0,0,0,0,0,0,0,2
"1997",0,0,0,0,0,0,0,0,0,0,6
"2001",0,0,0,0,0,0,0,2,5,0,0
"2002",4,0,0,0,0,0,0,0,0,0,2
"2007",0,0,0,0,0,0,0,0,0,0,2
"2010",0,0,0,0,0,0,0,3,0,0,0
"2013",0,0,0,0,0,0,0,0,0,0,3
"2017",0,0,0,0,0,0,0,3,0,0,2
"2018",0,0,0,0,0,3,0,0,0,0,1
"2019",0,0,0,0,0,0,0,0,0,0,3
"2020",0,0,0,0,0,0,0,0,0,0,6
"2021",0,0,0,0,0,0,0,0,0,0,4
"2023",0,0,0,0,0,0,0,0,0,0,5
"2024",0,0,0,0,0,0,0,5,0,0,3
"2025",0,0,0,0,0,0,0,0,0,0,13
"2027",0,0,0,0,0,0,0,0,0,0,2
"2031",0,0,0,0,0,0,0,0,1,0,3
"2032",0,0,0,0,0,0,0,0,0,0,9
"2033",0,0,0,0,0,0,0,0,0,0,2
"2036",0,0,0,0,0,0,0,0,0,0,2
"2037",6,0,0,0,0,0,0,0,1,0,2
"2038",0,0,0,0,0,0,0,0,6,0,1
"2039",0,0,0,0,0,0,0,0,0,0,2
"2041",0,0,0,0,0,0,0,0,0,0,10
"2045",0,0,0,0,0,0,0,0,0,0,3
"2047",0,0,0,0,0,0,0,6,0,0,0
"2048",0,0,0,0,0,0,0,10,0,0,5
"2049",0,0,0,0,0,0,0,0,0,0,2
"2051",0,0,0,0,0,0,0,0,0,0,11
"2052",0,0,0,0,0,0,0,0,0,0,4
"2053",0,0,0,0,0,0,0,0,3,0,3
"2054",0,0,0,0,0,0,0,0,0,0,19
"2055",0,0,0,0,0,0,0,0,2,0,4
"2056",0,0,0,0,0,0,0,1,0,0,1
"2057",0,0,0,0,0,0,0,0,0,0,3
"2058",0,0,0,0,0,0,0,20,4,0,4
"2059",0,0,0,0,0,0,0,0,0,0,9
"2060",0,0,0,0,0,0,0,0,0,0,2
"2062",0,0,0,0,0,0,0,0,2,0,12
"2063",2,0,0,0,0,0,0,0,0,0,4
"2064",0,0,0,0,0,0,0,0,0,0,10
"2065",0,0,0,0,0,0,0,3,0,0,0
"2066",0,0,0,0,0,0,0,0,0,0,7
"2067",0,0,0,0,0,0,0,0,0,0,3
"2068",0,0,0,0,0,0,0,0,0,0,6
"2069",0,0,0,0,0,0,0,0,0,0,14
"2070",0,0,0,0,0,0,1,0,0,0,3
"2072",0,0,0,0,0,0,0,0,0,0,3
"2073",0,0,0,0,0,0,0,0,0,0,2
"2074",3,0,0,0,0,0,0,0,1,0,16
"2078",0,0,0,0,0,0,0,0,0,0,3
"2079",0,0,0,0,0,0,0,0,0,0,4
"2081",0,0,0,0,2,0,0,0,0,0,8
"2082",0,0,0,0,0,0,0,0,0,0,15
"2083",0,0,0,0,0,0,0,6,0,0,2
"2084",0,0,0,0,0,0,0,0,0,0,2
"2086",0,0,0,0,0,0,0,6,1,0,3
"2089",0,0,0,0,0,0,0,1,0,0,2
"2090",0,0,0,0,0,0,0,3,0,0,3
"2091",0,0,0,0,0,0,0,0,0,0,2
"2093",9,0,0,0,0,0,0,0,1,0,27
"2094",7,0,0,0,0,0,0,0,0,0,2
"2096",0,0,0,0,0,0,0,0,8,0,1
"2097",0,0,0,0,0,0,0,3,0,0,1
"2098",0,0,0,0,0,0,0,0,0,0,7
"2101",0,0,0,0,0,0,0,0,0,1,2
"2102",0,0,0,0,0,0,0,0,0,0,3
"2103",0,0,0,0,0,0,0,0,1,0,1
"2104",8,0,0,0,0,0,0,0,0,0,4
"2106",0,0,0,0,0,0,0,0,0,0,3
"2107",0,0,0,0,0,0,0,0,0,0,8
"2109",0,0,0,0,0,0,0,0,0,0,3
"2110",20,0,0,0,0,0,0,0,0,0,1
"2113",0,0,0,0,0,0,0,0,0,0,3
"2114",0,0,0,0,0,0,0,0,0,0,2
"2115",0,0,0,0,0,0,0,0,0,0,11
"2117",7,0,0,0,0,0,0,0,0,0,10
"2118",0,0,0,0,0,0,0,0,0,0,3
"2120",0,0,0,0,0,0,0,0,0,0,10
"2121",0,0,0,0,0,0,0,5,2,0,4
"2123",0,0,0,0,0,0,0,0,0,0,2
"2125",0,0,0,0,0,0,0,0,0,0,3
"2127",0,0,0,0,0,0,0,0,0,0,3
"2128",0,0,0,0,0,0,0,0,5,0,4
"2130",0,0,0,0,0,0,0,1,0,0,3
"2131",0,0,0,0,0,0,0,0,0,0,2
"2133",0,2,0,0,0,0,0,2,0,0,4
"2134",0,0,0,0,0,0,0,1,4,0,2
"2135",0,0,0,0,0,0,0,0,0,0,2
"2136",0,0,0,0,0,0,0,0,0,0,3
"2138",0,0,0,0,0,0,0,0,0,0,5
"2139",0,0,0,0,0,0,1,0,0,0,3
"2140",0,0,0,0,0,0,0,0,4,0,6
"2141",0,0,0,0,0,0,0,0,0,0,2
"2143",0,0,0,0,0,0,0,0,0,0,4
"2144",0,0,0,0,0,0,0,0,1,0,4
"2145",0,0,0,0,0,0,0,7,0,0,5
"2147",0,0,0,0,0,0,0,0,0,0,8
"2149",0,0,0,0,0,0,0,0,0,0,2
"2150",0,0,0,0,0,0,0,0,0,0,5
"2152",5,0,0,0,0,0,0,0,0,0,8
"2153",0,0,0,0,0,0,0,2,0,0,1
"2154",0,0,0,0,0,0,0,0,2,0,2
"2155",0,0,0,0,0,0,0,0,0,0,4
"2156",0,0,0,0,0,0,0,0,0,0,2
"2158",0,0,0,0,0,0,0,0,0,0,3
"2159",0,0,0,0,0,0,0,6,0,0,3
"2160",0,0,0,0,0,0,0,0,7,0,5
"2161",0,0,0,0,0,0,0,0,0,0,3
"2162",0,0,0,0,0,0,0,0,4,0,2
"2163",0,0,0,0,0,0,0,0,0,0,6
"2165",1,0,0,0,0,0,0,0,0,0,0
"2169",0,0,0,0,0,0,0,0,0,0,6
"2171",5,0,0,0,0,0,0,0,0,0,2
"2172",0,0,0,0,0,0,0,6,3,0,9
"2173",0,0,0,0,0,0,0,0,0,0,13
"2175",0,0,0,0,0,0,0,5,0,0,2
"2176",2,0,0,0,0,0,0,0,0,0,0
"2177",0,0,0,0,0,0,0,0,0,0,6
"2179",0,0,0,0,0,0,0,0,0,0,4
"2181",0,0,0,0,0,0,0,0,0,0,2
"2184",0,0,0,0,0,0,0,0,0,0,5
"2185",0,0,0,0,0,0,0,0,6,0,11
"2186",0,0,0,0,1,0,0,0,0,0,1
"2187",0,0,0,0,0,0,0,0,0,0,2
"2193",0,0,0,0,0,0,0,0,0,0,3
"2194",0,0,0,0,0,0,0,0,0,0,25
"2198",0,0,0,0,0,0,0,0,0,0,2
"2199",0,0,0,0,0,0,0,0,0,0,5
"2202",0,0,0,0,0,0,0,0,1,0,3
"2204",0,0,0,0,0,4,0,0,0,0,0
"2205",0,0,0,0,0,0,0,0,1,0,1
"2206",0,0,0,0,0,0,0,0,0,0,5
"2207",0,0,0,0,0,0,0,0,0,0,12
"2208",0,0,0,0,0,0,0,0,0,0,5
"2209",0,0,0,0,0,0,0,0,0,0,2
"2210",0,0,0,0,0,0,0,0,2,0,2
"2211",0,0,0,0,0,0,0,0,0,0,2
"2212",0,0,0,0,0,0,0,0,0,0,8
"2213",0,0,0,0,0,0,0,0,0,0,3
"2214",0,0,0,0,0,0,0,0,0,0,13
"2216",0,0,0,0,0,0,0,0,0,0,3
"2219",0,0,0,0,0,0,0,0,0,0,2
"2220",0,0,0,0,0,0,0,4,1,0,4
"2221",0,0,0,0,1,0,0,0,0,0,1
"2222",0,0,0,0,0,0,0,0,0,0,4
"2225",0,0,0,0,0,0,0,0,2,0,0
"2226",0,0,0,0,0,0,0,22,0,0,8
"2227",0,0,0,0,0,0,0,11,0,0,5
"2228",0,0,0,0,0,0,0,0,0,0,4
"2229",0,0,0,0,0,0,0,7,0,0,0
"2231",0,0,0,0,0,0,0,0,0,0,4
"2232",0,0,0,0,0,0,0,0,5,0,4
"2233",0,1,0,0,1,0,0,5,0,0,10
"2235",0,0,0,0,1,0,0,0,0,0,1
"2236",0,0,0,0,0,0,0,3,0,0,4
"2238",0,0,0,0,0,0,0,0,0,0,6
"2239",0,0,0,0,0,0,0,0,0,0,3
"2240",0,0,0,0,0,0,0,4,0,0,1
"2241",0,0,0,0,0,0,0,0,4,0,11
"2242",0,0,0,0,0,0,0,0,0,0,2
"2243",0,0,0,0,0,0,0,0,0,0,3
"2244",0,0,0,0,0,0,0,0,0,0,2
"2245",0,0,0,0,0,0,0,0,0,0,2
"2248",0,0,0,0,0,0,0,0,1,0,0
"2249",0,0,0,0,0,0,0,0,0,0,12
"2250",1,0,0,0,0,0,0,0,0,0,17
"2251",0,0,0,0,0,0,0,0,1,0,4
"2252",0,0,0,0,0,0,0,0,0,0,2
"2253",0,0,0,0,0,0,0,0,0,0,2
"2254",0,0,0,0,0,0,0,0,0,0,2
"2258",0,0,0,0,0,0,0,4,0,0,1
"2259",0,0,0,0,0,0,0,5,0,0,1
"2261",0,0,0,0,0,0,0,0,0,0,2
"2265",0,0,0,0,0,0,0,0,0,0,2
"2266",0,0,0,0,0,0,0,0,0,0,5
"2269",0,0,0,0,0,0,0,16,0,0,2
"2270",0,0,0,0,0,0,0,0,1,0,1
"2271",0,0,0,0,0,0,0,0,0,0,4
"2273",6,0,0,0,0,0,0,0,5,0,18
"2275",0,0,0,0,3,0,0,0,0,0,10
"2276",4,0,0,0,0,0,0,0,0,0,4
"2277",0,0,0,0,0,0,0,5,3,0,4
"2278",0,0,0,0,0,0,0,3,0,0,2
"2279",0,0,0,0,0,0,0,3,4,0,4
"2280",0,0,0,0,0,0,0,0,0,0,7
"2281",0,0,0,0,0,0,0,0,0,0,14
"2282",0,0,0,0,0,0,0,18,0,0,4
"2285",7,0,0,0,0,0,0,0,0,0,3
"2287",0,0,0,0,0,0,0,1,0,0,11
"2289",0,0,0,0,0,0,0,0,0,0,9
"2292",0,0,0,0,0,0,0,5,2,0,3
"2293",0,0,0,0,1,0,0,0,0,0,3
"2294",0,0,0,0,0,0,0,0,1,0,3
"2296",0,0,0,0,0,0,0,0,0,0,14
"2297",0,0,0,0,0,0,0,20,0,0,16
"2298",0,0,0,0,0,0,0,0,0,0,8
"2299",0,0,0,0,0,0,0,1,0,0,1
"2300",0,0,0,0,0,0,0,0,15,0,9
"2301",2,0,0,0,0,0,0,0,0,0,0
"2302",0,0,0,0,0,0,1,0,0,0,1
"2303",0,0,0,0,0,0,0,0,25,0,7
"2305",0,0,0,0,0,0,0,10,0,0,3
"2306",0,0,0,0,0,0,0,0,0,0,3
"2307",0,0,0,0,0,0,0,7,0,0,1
"2309",0,0,0,0,0,0,0,0,0,0,10
"2311",0,0,0,0,0,0,0,8,0,0,0
"2312",0,0,5,0,0,0,0,0,1,0,6
"2313",0,0,0,0,0,0,0,0,1,0,1
"2314",0,0,0,0,0,0,0,2,1,0,3
"2315",9,0,0,0,0,0,0,0,0,0,3
"2317",0,0,0,0,0,0,1,0,0,0,1
"2318",0,0,0,0,0,0,0,0,0,0,2
"2324",0,0,0,0,0,0,0,0,0,0,6
"2325",0,0,0,0,0,0,0,0,0,0,3
"2328",0,0,0,0,0,0,0,0,0,0,5
"2329",0,0,0,0,0,0,0,0,0,0,2
"2330",0,0,0,0,0,0,0,0,1,0,2
"2331",0,0,0,0,0,0,0,0,0,0,2
"2333",0,0,0,0,0,0,0,3,12,0,24
"2336",0,0,0,0,0,0,0,0,5,0,1
"2337",0,0,0,0,0,0,0,0,1,0,4
"2338",0,0,0,0,0,0,0,0,0,0,5
"2339",0,0,0,0,0,0,0,2,0,0,0
"2341",0,0,0,0,0,0,0,0,0,0,9
"2343",0,0,0,0,0,0,0,9,0,0,3
"2345",0,0,0,0,0,0,0,0,3,0,0
"2346",0,0,0,0,0,0,0,0,0,0,3
"2347",0,0,0,0,0,0,0,0,0,0,2
"2348",0,0,0,0,0,0,0,0,0,0,5
"2351",0,0,0,0,0,0,0,0,0,0,16
"2352",0,0,0,0,0,0,0,0,0,0,2
"2353",0,0,0,0,0,0,0,2,0,0,2
"2356",0,0,0,0,0,0,0,0,0,0,3
"2357",0,0,0,0,1,0,0,0,0,0,1
"2358",0,0,0,0,0,0,0,0,0,0,4
"2359",0,0,0,0,0,0,0,2,1,0,15
"2360",0,0,0,0,0,0,0,0,1,0,2
"2361",0,0,0,0,0,0,0,0,0,0,4
"2362",0,0,0,0,0,0,0,0,0,0,3
"2363",0,0,0,0,0,0,0,0,1,0,17
"2364",3,0,0,0,0,0,0,0,0,0,5
"2365",0,0,0,0,0,0,0,0,0,0,2
"2369",0,0,0,0,0,0,0,0,0,0,4
"2372",0,0,0,0,0,0,0,0,0,0,5
"2373",0,0,0,0,0,0,0,8,0,0,7
"2374",2,0,0,0,0,0,0,0,0,0,1
"2375",0,0,0,0,0,0,0,3,0,0,6
"2376",0,0,0,0,0,0,0,0,0,0,2
"2377",0,0,0,0,0,0,0,0,2,0,5
"2378",0,0,0,0,0,0,0,0,0,0,2
"2379",0,0,0,0,0,0,0,1,0,0,1
"2381",0,0,0,0,0,0,0,0,0,0,3
"2383",0,0,0,0,0,0,0,0,0,0,3
"2384",0,0,0,0,0,0,0,4,0,0,5
"2387",0,0,0,0,1,0,0,0,0,0,1
"2388",0,0,0,0,0,0,0,27,0,0,7
"2389",0,0,0,0,0,0,0,0,0,0,4
"2390",2,0,0,0,0,0,0,0,0,0,0
"2392",0,0,0,0,0,0,0,0,4,0,2
"2393",0,0,0,0,0,0,0,0,0,0,3
"2394",0,0,0,0,0,0,0,3,0,0,2
"2395",0,0,0,0,0,0,0,0,0,0,3
"2396",0,0,0,0,0,0,0,2,3,0,2
"2397",0,0,0,0,0,0,0,0,0,0,2
"2399",0,0,0,0,0,0,0,0,0,0,25
"2401",5,0,0,0,0,0,0,0,0,0,2
"2402",0,0,0,0,0,0,0,0,0,0,2
"2404",0,0,0,0,0,0,0,0,0,0,2
"2406",0,0,0,0,0,0,0,0,0,0,2
"2407",0,0,0,0,0,0,0,0,0,0,4
"2408",0,0,0,0,0,0,0,9,2,0,18
"2410",0,0,0,0,0,0,0,0,0,0,6
"2413",0,0,0,0,0,0,0,0,0,0,4
"2414",0,0,0,0,0,0,0,0,0,0,4
"2417",0,0,0,0,0,0,0,0,0,0,2
"2420",0,0,0,0,0,0,0,0,0,0,2
"2423",3,0,0,0,0,0,0,0,0,0,4
"2425",0,0,0,0,0,0,0,0,0,0,4
"2427",0,0,0,0,0,0,0,0,0,0,2
"2428",0,0,0,0,0,0,0,1,0,0,3
"2429",0,0,0,0,0,0,0,11,0,0,0
"2430",0,0,0,0,0,0,0,6,7,0,6
"2432",25,0,0,0,0,0,0,0,0,0,6
"2433",0,0,0,0,0,0,0,3,0,0,0
"2434",10,0,0,0,0,0,0,0,1,0,5
"2435",18,0,0,0,0,0,0,0,0,0,7
"2437",0,0,0,0,3,0,0,0,0,0,2
"2438",0,0,0,0,0,0,0,25,0,0,13
"2440",0,0,0,0,0,0,0,0,6,0,8
"2441",5,0,0,0,0,0,0,0,0,0,7
"2442",0,0,0,0,0,0,0,0,0,0,5
"2444",0,0,0,0,0,0,0,0,0,0,2
"2445",0,0,0,0,0,0,0,4,15,0,18
"2446",0,0,0,0,0,0,0,0,0,0,23
"2447",9,0,0,0,0,0,0,0,0,0,5
"2450",0,0,0,0,0,0,0,0,0,0,2
"2451",1,0,0,0,0,0,0,0,0,0,15
"2453",0,0,0,0,0,0,0,0,0,0,3
"2454",0,0,0,0,0,0,0,3,0,0,5
"2459",0,0,0,0,0,3,0,0,0,0,0
"2461",0,0,0,0,0,0,0,0,3,0,6
"2462",0,0,0,0,0,0,0,0,0,0,2
"2463",0,0,0,0,0,0,0,1,0,0,2
"2464",0,0,0,0,0,0,0,0,0,0,2
"2466",0,0,0,0,0,0,0,0,0,0,2
"2468",0,0,0,0,0,0,0,0,14,0,9
"2469",0,0,0,0,0,0,0,1,0,0,1
"2470",0,0,0,0,0,0,0,0,3,0,11
"2472",0,0,0,0,0,0,0,0,0,0,2
"2473",0,0,0,0,0,0,0,0,0,0,3
"2474",0,0,0,0,0,0,0,0,0,0,5
"2477",0,0,0,0,0,11,0,1,0,0,0
"2478",0,0,0,0,0,0,0,0,0,0,3
"2479",0,0,0,0,0,0,0,0,0,0,3
"2481",0,0,0,0,0,0,0,0,0,0,2
"2482",0,0,0,0,0,0,0,0,0,0,2
"2483",0,0,0,0,0,0,0,0,0,0,7
"2484",0,0,0,0,0,0,0,1,0,0,2
"2485",0,0,0,0,0,0,0,19,0,0,9
"2487",0,0,0,0,0,0,0,0,0,0,4
"2488",0,0,0,0,0,0,0,0,0,0,2
"2489",0,0,0,0,0,0,0,0,0,0,5
"2490",0,0,0,0,0,0,0,0,0,0,5
"2491",24,0,0,0,0,0,0,0,0,0,1
"2492",0,0,0,0,0,0,0,0,0,0,7
"2494",0,0,0,0,2,0,0,0,0,0,1
"2495",0,0,0,0,0,0,0,0,0,0,2
"2498",0,0,0,0,0,0,0,3,0,0,2
"2499",2,0,0,0,0,0,0,0,0,0,1
"2501",0,0,0,0,0,0,0,1,0,0,2
"2503",0,0,0,0,0,0,0,0,0,0,5
"2504",0,0,0,0,0,0,0,0,0,0,2
"2505",0,0,0,0,0,0,0,0,5,0,12
"2506",0,0,0,0,0,0,0,0,1,0,3
"2507",0,0,0,0,0,0,0,0,0,0,2
"2508",1,0,0,0,0,0,0,0,0,0,1
"2509",0,0,0,0,0,0,0,0,0,0,4
"2511",0,0,0,0,0,0,0,0,0,0,4
"2513",0,0,0,0,0,0,0,0,0,0,4
"2514",0,0,0,0,0,0,0,9,0,0,3
"2515",0,0,0,0,0,0,0,0,0,0,30
"2516",0,0,0,0,0,0,0,0,0,0,3
"2517",0,0,0,0,0,0,0,0,0,0,4
"2518",0,0,0,0,0,0,0,0,0,0,4
"2519",0,0,0,0,0,0,0,0,0,0,3
